id,asin,title,group,salesrank,similar_count,similar_asins,categories_count,categories_list,reviews_total,reviews_downloaded,reviews_avg_rating,reviews_list
393654,184172162X,Table Inspirations: Original Ideas for Stylish Entertaining,Book,645416,5,0821228218;1586852493;2843233453;1400047269;0821227653,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Occasions[4327]|Tablesetting[4335]",0,0,0,
393733,158820765X,"Health Values: Low Carb Concepts and Fine Cuisine : A Practical, Comprehensive Guide to Your Metabolism and Fine Foods",Book,1261181,0,,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low Carbohydrate[4639] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Diets[4615]|Low Carb[10924671]",1,1,5,date:2001-10-25|user:A14UQSSH08TT6N|score:5|votes:0|help:0
393874,0842336850,Bible Food Fun: A Step-By-Step Cookbook,Book,595740,5,0764420011;1580130801;0898159652;0471346624;1885358598,2,"|Books[283155]|Subjects[1000]|Children's Books[4]|Sports & Activities[3371]|Cooking[3382] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",0,0,0,
393941,1579121713,The Herb Guide,Book,1627266,0,,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Herbs, Spices & Condiments[4211] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Gardening & Horticulture[5241]|Herbs[5280]",1,1,5,date:2001-11-24|user:A2USKXJT0ENCQX|score:5|votes:0|help:0
393974,0688155332,The 30-Minute Kosher Cook: More Than 130 Quick and Easy Gourmet Recipes,Book,156284,5,1578197074;0967663806;1584792736;0963095307;0688166261,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Quick & Easy[4257]|General[4259] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Kosher[4321] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Judaism[12540]|Kosher Foods[12565]",2,2,4.5,date:1999-2-15|user:AOR5SVUAKKENI|score:4|votes:12|help:12 ; date:2003-11-3|user:A11LKGR7ZJJEDC|score:5|votes:0|help:0
394117,0811832848,Super Smoothies Deck: 50 Recipes for Health and Energy,Book,376385,5,0811816486;0811823806;081182540X;0761525750;0761520597,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Fruits[4210] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Smoothies[173192]",2,2,4.5,date:2002-6-13|user:AKAASHHO9JTM3|score:5|votes:18|help:18 ; date:2004-2-21|user:AEH55TIMLBB0C|score:4|votes:0|help:0
394266,0848727703,Food Lovers Weight Loss Cookbook,Book,729385,0,,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Low Fat[4323] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Diets[4615]|Low Fat[4618] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low-Fat Diet[282849]",0,0,0,
394271,0915024705,Foods That Made Wisconsin Famous 150 Great Recipes,Book,327816,0,,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|Midwest[4310]",1,1,5,date:1999-8-30|user:ATVPDKIKX0DER|score:5|votes:8|help:8
394399,157486128X,The Spirit of Christmas: Creative Holiday Ideas Book 13 (Vol 13),Book,444524,5,1574861964;0942237226;0942237005;1574862391;0942237110,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Occasions[4327]|Christmas & Hanukkah[4329] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|Cross-Stitch[5133] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|General[5144] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|Seasonal[5175]",3,3,4.5,date:1998-7-26|user:A3OT29MH4JBMCE|score:5|votes:7|help:7 ; date:1999-8-10|user:A16HOB6AH64XE8|score:5|votes:2|help:2 ; date:1999-8-13|user:A2JRTGNPD8AID4|score:3|votes:6|help:5
394416,1841880159,The Frenchwoman's Kitchen,Book,778992,0,,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|French[4280]",1,1,4,date:2001-1-22|user:A2FS7LH39P1DPA|score:4|votes:3|help:3
394467,1577192710,"Naomi's Home Companion: A Treasury of Favorite Recipes, Food for Thought and Country Wit and Wisdom",Book,235384,5,0743236629;0449222748;0696217252;0609610104;1400052564,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|General[4307] ; |Books[283155]|Subjects[1000]|Entertainment[86]|Humor[4456]|Rural Life[4476]",14,14,5,date:1998-3-29|user:ATVPDKIKX0DER|score:4|votes:2|help:2 ; date:1998-6-15|user:ATVPDKIKX0DER|score:4|votes:5|help:3 ; date:1998-7-12|user:A3NE1VJ1VXMD1S|score:5|votes:1|help:1 ; date:1998-10-30|user:ATVPDKIKX0DER|score:5|votes:0|help:0 ; date:1999-4-4|user:A3K3JCEJ07WILZ|score:5|votes:1|help:1 ; date:1999-4-27|user:AMFEZO62Z1SW8|score:5|votes:1|help:1 ; date:1999-4-30|user:A2PL9R1EWEQ836|score:5|votes:1|help:1 ; date:1999-8-2|user:ATVPDKIKX0DER|score:5|votes:3|help:3 ; date:1999-11-30|user:A1V2MGT3U4G7LP|score:5|votes:9|help:9 ; date:1999-11-30|user:A1V2MGT3U4G7LP|score:5|votes:0|help:0 ; date:1999-11-30|user:A1V2MGT3U4G7LP|score:5|votes:1|help:1 ; date:2001-1-30|user:A3D4XNTG3TZXF0|score:4|votes:1|help:1 ; date:2003-1-10|user:A1SG2QKKRYBTUB|score:5|votes:1|help:1 ; date:2004-4-26|user:A2NAI01QKZDCA7|score:5|votes:1|help:1
394505,0895298627,Secrets of Fat-Free Greek Cooking (Secrets of Fat Free),Book,556276,5,0895297485;0895297353;0895296683;0895296306;0895298244,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Low Fat[4323] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Food Counters[4623] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low-Fat Diet[282849]",3,3,3.5,date:2000-11-8|user:A2CRTN7BI7YNMA|score:4|votes:3|help:2 ; date:2001-6-28|user:A3MCVX06A8P5VU|score:1|votes:3|help:2 ; date:2004-2-22|user:A1RAPWPQ89VFAK|score:5|votes:1|help:0
394524,0743442261,"Food As Medicine: How to Use Diet, Vitamins, Juices, and Herbs for a Healthier, Happier, and Longer Life",Book,69135,5,0743400658;0446673730;0767904931;0446675865;1401904602,6,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Alternative Medicine[4696]|General[4701] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Alternative Medicine[4696]|Herbal Remedies[4703] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Alternative Medicine[4696]|Naturopathy[4714] ; |Books[283155]|Subjects[1000]|Medicine[13996]|Alternative & Holistic[14038]|Naturopathy[14058] ; |Books[283155]|Subjects[1000]|Medicine[13996]|Physician & Patient[14245]|Healing[14255] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Juice[172403]",5,5,5,date:2003-1-17|user:A3H0ML7T7L9923|score:5|votes:19|help:18 ; date:2003-1-19|user:A5LLL428CN2NK|score:5|votes:12|help:11 ; date:2003-3-17|user:A3MASN3R8UM682|score:5|votes:9|help:8 ; date:2004-5-24|user:A3SAU1A0IEYDNX|score:5|votes:13|help:13 ; date:2004-10-9|user:A7CRP9YSUFWPC|score:5|votes:4|help:4
394550,1890132950,The Pesto Manifesto: Recipes for Basil and Beyond,Book,582962,5,0882666304;0895941805;1883010195;1587612089;1400078377,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|Italian[4285]",1,1,5,date:2002-9-7|user:A14OJS0VWMOSWO|score:5|votes:7|help:7
394659,0913087165,Foods That Heal Companion Cookbook: Showing You the Light at the End of the Refrigerator,Book,265877,5,0913087025;0913087033;0913087211;091308719X;0913087173,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Reference[4261]",2,2,5,date:2003-11-24|user:A24505CR98NLLV|score:5|votes:7|help:7 ; date:2004-6-22|user:A1TKM36EYEQNSM|score:5|votes:5|help:5
394663,0684818590,New Firefighter's Cookbook,Book,204779,5,0517218801;0966781007;155788417X;0811839885;1556227906,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|General[4307] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|Middle Atlantic[4309]",5,5,5,date:1998-6-25|user:A1CHJGHMFSDKPO|score:5|votes:2|help:2 ; date:1999-1-18|user:AZJGLF6WSRZLI|score:5|votes:7|help:7 ; date:2000-2-2|user:A2W8J5AHTFEOHD|score:5|votes:8|help:8 ; date:2000-2-29|user:A3S4X6ED1O6CJY|score:5|votes:8|help:8 ; date:2001-3-3|user:AGSKPUP92GIGN|score:5|votes:11|help:11
394745,9608501865,Greek Cuisine,Book,219278,4,9608501873;9609013708;9609013732;0060921293,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|Greek[4282]",7,7,5,date:1998-12-19|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1999-3-12|user:A2M5XK894VL4M1|score:5|votes:5|help:5 ; date:2000-2-3|user:A2GKBKKU31RNW9|score:5|votes:9|help:9 ; date:2000-5-6|user:A14K6DAR2XDS57|score:5|votes:6|help:6 ; date:2000-12-25|user:A13097W5WW17OH|score:5|votes:9|help:9 ; date:2002-7-5|user:A2FSBSGYZAM1T7|score:5|votes:2|help:2 ; date:2003-12-27|user:A3KDZRL3KXWMBB|score:4|votes:0|help:0
394756,1883914124,Rock & Roll Diner (Menus and Music) (Sharon O'connor's Menus & Music Series),Book,958068,3,1883914221;1883914299;1883914337,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|General[4307] ; |Books[283155]|Subjects[1000]|Entertainment[86]|Music[4507]|Musical Genres[4512]|Rock[4536]",0,0,0,
394799,9056995529,Origins and Ancient History of Wine (Food and Nutrition in History and Anthropology),Book,1040901,3,0691070806;019866236X;0971274207,5,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Beer[4221] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Spirits[4223] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Gastronomy[4229]|History[4232] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Wine[4224]|Food & Wine[69260]",0,0,0,
394814,1578660505,Vegetarian Cooking for Good Health,Book,791433,5,1583331026;0028623274;002010040X;0312206399;0767904745,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Vegetables & Vegetarian[4336]|General[4338]",5,5,2.5,date:1999-1-3|user:ATVPDKIKX0DER|score:5|votes:71|help:69 ; date:2001-3-2|user:A1SU2BVXCH8C1I|score:1|votes:15|help:5 ; date:2001-5-10|user:A1ZF7YUY7LMH3K|score:1|votes:11|help:5 ; date:2003-10-25|user:A1JLOV4ZUWE4XT|score:1|votes:1|help:0 ; date:2004-11-2|user:AN19VOE2WD0H1|score:4|votes:1|help:1
394818,1892588056,Salsa! Salsa! Salsa!,Book,1373990,0,,1,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",0,0,0,
394974,0609809776,American Heart Association Meals in Minutes Cookbook : Over 200 All-New Quick and Easy Low-Fat Recipes,Book,135014,5,0812926846;1400048265;0609808621;0609610856;0812933362,5,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Quick & Easy[4257]|General[4259] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low-Fat Diet[282849] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Nutrition[282861]|American Heart Association[282871]",7,7,4.5,date:2000-5-15|user:A219D1JV7IKNZX|score:5|votes:27|help:27 ; date:2000-7-12|user:A11O8A75KVQF61|score:5|votes:18|help:15 ; date:2000-9-4|user:AJHPLHE7PR6OT|score:5|votes:29|help:29 ; date:2001-2-26|user:A2QU7FH850EE87|score:5|votes:65|help:65 ; date:2003-1-1|user:A25IWZPDRE0NMQ|score:4|votes:15|help:15 ; date:2003-7-13|user:AYQ09QRSQUL0B|score:4|votes:13|help:13 ; date:2005-2-17|user:AZGEFSOW35XTX|score:5|votes:3|help:3
394983,1584790849,The Perfect Wedding Cake,Book,30886,5,0028612345;0316702706;1853918598;0316702056;0684846756,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Cakes[4198] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Meat, Poultry & Seafood[4212]|Seafood[4216] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Weddings[5418]|General[5421]",14,14,3.5,date:2001-11-3|user:ABX3704SXNU5F|score:1|votes:25|help:18 ; date:2001-11-14|user:A100MZUG2W9EVV|score:5|votes:7|help:7 ; date:2002-1-15|user:A2X7RWNGL0NZM1|score:5|votes:6|help:6 ; date:2002-1-17|user:ARVVX5CO790PR|score:5|votes:5|help:5 ; date:2002-2-11|user:A1E7ZDC37FP5YA|score:5|votes:5|help:4 ; date:2002-4-2|user:A2Q7SBJIGUMFJP|score:2|votes:8|help:3 ; date:2002-5-17|user:A2DPW9ZJZGIM3O|score:5|votes:6|help:5 ; date:2002-5-18|user:A1EGQW85C8IMCF|score:5|votes:7|help:7 ; date:2002-7-24|user:A3PGP4AA1RWD4J|score:5|votes:6|help:5 ; date:2002-9-30|user:A73PFPJ2VB0L7|score:3|votes:4|help:2 ; date:2003-3-9|user:A2AYJJAFNSGSU1|score:4|votes:6|help:5 ; date:2003-3-24|user:A32OGTQYZV0LDR|score:2|votes:5|help:5 ; date:2003-6-14|user:ATWZMT85PRY4U|score:3|votes:5|help:2 ; date:2003-6-30|user:A39JYE4H40LT8R|score:2|votes:22|help:17
395014,1571457151,Le Cordon Bleu Complete Cook: Home Collection,Book,18468,5,0688152066;0688097502;0688169074;9625934308;0471393487,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Reference[4261] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Occasions[4327]|General[4330]",6,6,4.5,date:2003-3-21|user:A1M2C0KO6SG1R9|score:2|votes:16|help:14 ; date:2003-3-25|user:AC110TTBTEMWC|score:4|votes:4|help:2 ; date:2003-6-21|user:A1ZG1N4M5XHLG7|score:5|votes:2|help:1 ; date:2003-12-20|user:AUTP9CH2EY95D|score:5|votes:2|help:2 ; date:2003-12-28|user:A3LWTVI2BUHOW3|score:5|votes:8|help:8 ; date:2004-9-12|user:AD4PTK6UBHDBW|score:5|votes:3|help:2
395018,0375758739,Comfort Me with Apples: More Adventures at the Table,Book,5142,5,0767903382;1594200319;0375759921;0679643095;0375702024,4,"|Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Specific Groups[2437]|Women[2445] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Gastronomy[4229]|Essays[4230] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Memoirs[3048891]",73,73,4,date:2001-4-11|user:A2SSQY800CK7K9|score:5|votes:21|help:18 ; date:2001-4-15|user:ASJ8ACS1IH8WQ|score:5|votes:5|help:3 ; date:2001-4-17|user:A2S8BPVBG7Y0M7|score:5|votes:7|help:2 ; date:2001-4-17|user:AHIWV7FPCY8Q1|score:5|votes:9|help:8 ; date:2001-4-19|user:A2I5VHBBE1VAEX|score:5|votes:17|help:16 ; date:2001-4-19|user:AVYOWVJHYX2DN|score:5|votes:6|help:4 ; date:2001-4-22|user:A3UESQ30LYEBFZ|score:5|votes:0|help:0 ; date:2001-4-22|user:A3UESQ30LYEBFZ|score:5|votes:6|help:5 ; date:2001-4-30|user:A2RS0ZZAAR3QE7|score:5|votes:11|help:10 ; date:2001-5-7|user:A163FF0PYSTJ5U|score:5|votes:4|help:3 ; date:2001-5-11|user:A1K1JW1C5CUSUZ|score:5|votes:17|help:13 ; date:2001-5-13|user:A22WTQZD6UFLFS|score:4|votes:6|help:5 ; date:2001-5-14|user:A23GE9SXEESW70|score:3|votes:14|help:13 ; date:2001-6-8|user:A2M9Q65G306XNZ|score:5|votes:6|help:2 ; date:2001-6-17|user:A3FJOQ23K5PQB8|score:5|votes:9|help:6 ; date:2001-6-26|user:A2EMEQCVOTJQN1|score:4|votes:11|help:10 ; date:2001-7-12|user:A104Y042UJ1ERG|score:3|votes:1|help:0 ; date:2001-7-14|user:AQU27PPQH3FL1|score:2|votes:3|help:3 ; date:2001-7-16|user:A3836QCSOCECS8|score:3|votes:3|help:2 ; date:2001-7-18|user:A1WH2OZ159JAFC|score:3|votes:3|help:2 ; date:2001-7-20|user:AXJS3XW10ZI8B|score:3|votes:5|help:4 ; date:2001-8-10|user:A2K5CTRDGVYYY|score:3|votes:23|help:18 ; date:2001-8-19|user:A1BKFLPCEUBZTJ|score:3|votes:9|help:9 ; date:2001-8-23|user:A12KPT2YCMEIRQ|score:1|votes:8|help:6 ; date:2001-8-30|user:A1NA1KX6AQ2UPM|score:5|votes:3|help:2 ; date:2001-9-5|user:A1BY6WYWGK40P9|score:3|votes:5|help:4 ; date:2001-10-2|user:AKPYHCO0JR5D4|score:5|votes:1|help:1 ; date:2001-10-28|user:A2EHT26F31PIEZ|score:5|votes:10|help:8 ; date:2001-11-4|user:A1OJB1AQVIKFG1|score:4|votes:6|help:3 ; date:2001-11-11|user:A3ME4OBEBGYB97|score:2|votes:5|help:3 ; date:2001-11-19|user:A3RMYID437G5JH|score:5|votes:1|help:1 ; date:2001-11-24|user:A1EF5FF2HWXMR9|score:4|votes:3|help:1 ; date:2001-11-25|user:A1YNLFWC1I89JW|score:5|votes:1|help:0 ; date:2001-11-26|user:A3SFYLDYPV93IS|score:5|votes:2|help:2 ; date:2001-11-29|user:AWZJZXZVMLHFP|score:5|votes:2|help:2 ; date:2001-12-25|user:AS8YAX2JS5I19|score:5|votes:3|help:2 ; date:2002-1-1|user:A2H4513C1BSBF4|score:5|votes:3|help:2 ; date:2002-1-6|user:A1KIF12AT2EPS6|score:5|votes:2|help:1 ; date:2002-1-19|user:A2EZJ2BWY5KKBO|score:5|votes:3|help:2 ; date:2002-4-11|user:A2SID7I4EKB6SF|score:5|votes:3|help:2 ; date:2002-4-28|user:A32O4GWGVV9VAG|score:3|votes:6|help:3 ; date:2002-5-20|user:A32L4UKDE55BUO|score:1|votes:8|help:3 ; date:2002-5-22|user:A1OX82JPAQLL60|score:4|votes:1|help:1 ; date:2002-5-31|user:A2YE6RN8XBPZ21|score:2|votes:6|help:3 ; date:2002-6-8|user:A3C0QW38ODO7CX|score:5|votes:11|help:11 ; date:2002-7-3|user:AJ4MT1T336EBH|score:4|votes:0|help:0 ; date:2002-8-15|user:A1O6C0KX7Z91KS|score:3|votes:2|help:1 ; date:2002-8-17|user:A34TMG18DABIEJ|score:5|votes:1|help:1 ; date:2002-8-18|user:A25PGSU5LOKRBV|score:5|votes:4|help:4 ; date:2002-8-23|user:A24SQ9KR0PIGSV|score:5|votes:9|help:8 ; date:2002-8-31|user:ALIE86D0DS5H7|score:3|votes:2|help:2 ; date:2002-9-8|user:A21KI9WLUCXYG5|score:5|votes:2|help:1 ; date:2002-9-16|user:A175485UFKZNJ0|score:5|votes:1|help:0 ; date:2002-10-6|user:ABOJ73ELLCO5G|score:1|votes:7|help:7 ; date:2003-1-12|user:A3LUD0IH5R898Q|score:3|votes:1|help:1 ; date:2003-1-25|user:A1U0HC6Z37DUZ0|score:4|votes:1|help:1 ; date:2003-2-26|user:A28JYNYX8B2L8T|score:4|votes:0|help:0 ; date:2003-4-7|user:ASII5I1487LFC|score:5|votes:0|help:0 ; date:2003-5-13|user:A38IWXRLXBH741|score:5|votes:4|help:2 ; date:2003-8-8|user:A1TPW86OHXTXFC|score:5|votes:7|help:6 ; date:2003-11-1|user:A2ODBHT4URXVXQ|score:4|votes:15|help:15 ; date:2004-1-3|user:A2EMP366TTS6E1|score:5|votes:7|help:7 ; date:2004-3-22|user:A20IIR0422G3A5|score:5|votes:2|help:2 ; date:2004-4-6|user:A2BHPE2QG9Q45K|score:4|votes:0|help:0 ; date:2004-4-18|user:A2RUSDW9ZJ50DJ|score:5|votes:0|help:0 ; date:2004-4-25|user:A11Q1H2G1U0F9U|score:3|votes:0|help:0 ; date:2004-6-2|user:A28G7OGNX6BK6Y|score:2|votes:1|help:1 ; date:2004-7-3|user:A27OBJA1YDQFZI|score:3|votes:0|help:0 ; date:2004-7-6|user:A2P9JXLOL79M9N|score:5|votes:2|help:2 ; date:2004-7-6|user:A2YB5YPVHTDWWS|score:1|votes:7|help:5 ; date:2004-7-12|user:A3DXKR0XPYYSRK|score:3|votes:5|help:3 ; date:2004-11-20|user:AF4QKY2R2TD3U|score:3|votes:3|help:3 ; date:2005-6-21|user:A1O3CSZ1ZXXW5G|score:5|votes:0|help:0
395096,0966080416,Sugarfree Quick & Easy,Book,376909,5,0345455371;0345437772;0966080408;0966080424;0966351908,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Quick & Easy[4257]|General[4259] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Diabetic & Sugar-Free[4318] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low Sugar[4642]",8,8,4.5,date:1998-10-26|user:ATVPDKIKX0DER|score:5|votes:4|help:4 ; date:1999-3-13|user:A17KIKHJWOLANF|score:5|votes:3|help:3 ; date:1999-4-26|user:ATVPDKIKX0DER|score:5|votes:9|help:9 ; date:1999-7-18|user:ATVPDKIKX0DER|score:5|votes:15|help:15 ; date:1999-7-29|user:ATVPDKIKX0DER|score:3|votes:19|help:17 ; date:1999-10-16|user:A8JC0ZAF7JKMU|score:5|votes:11|help:10 ; date:2000-1-20|user:A3E9HHK8QXAB0W|score:1|votes:65|help:58 ; date:2004-2-12|user:A1HLGRM4SJ7394|score:5|votes:2|help:2
395112,0563551003,New British Classics,Book,1094438,0,,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Culinary Arts & Techniques[4252] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|English, Scottish & Welsh[4276] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|International[4296]",2,2,5,date:2002-12-5|user:ABDU537LDPT92|score:5|votes:5|help:5 ; date:2005-3-4|user:A13STKDYQO5DQ8|score:5|votes:2|help:2
395184,1570611750,Pacific Grilling: Recipes for the Fire from Baja to the Pacific Northwest,Book,290403,0,,5,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Outdoor Cooking[4245]|Barbecuing & Grilling[4246] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Outdoor Cooking[4245]|General[4248] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|Northwest[4312] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|West[4316]",3,3,4.5,date:2000-9-5|user:A344LSSYMTHWRY|score:4|votes:5|help:4 ; date:2000-11-10|user:A17O1CPWX5CEHG|score:4|votes:3|help:3 ; date:2000-12-31|user:A3UJIXYUHWT1E3|score:5|votes:5|help:5
395249,096695730X,Gluttony: More is More (Sin series),Book,559172,0,,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Gastronomy[4229]|Essays[4230] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Entertainment[86]|Humor[4456]|Essays[4464] ; |Books[283155]|Subjects[1000]|Arts & Photography[1]|Art[520998]|General[779552]",2,2,5,date:1999-11-2|user:ATVPDKIKX0DER|score:5|votes:6|help:6 ; date:2000-10-26|user:A3EE8HJYQHTUMC|score:5|votes:0|help:0
395281,0941676382,Chinese Cooking: Favorite Home Dishes (Wei quan cong shu),Book,843392,5,0941676439;0941676080;0941676420;0941676692;0941676730,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|Asian[4264]|Chinese[4266]",1,1,5,date:1999-1-2|user:ATVPDKIKX0DER|score:5|votes:8|help:7
